comment_id,video_id,thread_id,parent_comment_id,is_reply,author_display_name,text_original,clean_text,comment_like_count,published_at,product_categories,video_context,demand_signals,priority_level,title,channel_title,description,view_count,engagement_rate,video_url,search_keyword,fetched_by
UgwbIUNwFm5tkFELhRl4AaABAg,yoH7ysP_ahM,UgwbIUNwFm5tkFELhRl4AaABAg,,False,@sbarronmd,"have the Filson, modified with snaps on straps, but it is heavy","have the filson, modified with snaps on straps, but it is heavy",0,2026-04-16 23:27:26+00:00,camera_optics|general_protection,general,general,general,Four everyday carry camera bags!  #photography #everydaycarrygear,Dave Herring,Four everyday carry camera bags that are practical and look great.,3148,28.91,https://www.youtube.com/watch?v=yoH7ysP_ahM,camera lens everyday carry,dashboard_user
UgxnVBufGLBZHTrp9HV4AaABAg.AVfpIoAxw0BAVfpQJ3V2Ti,yoH7ysP_ahM,UgxnVBufGLBZHTrp9HV4AaABAg,UgxnVBufGLBZHTrp9HV4AaABAg,True,@WouterZtube,Oh and the Billingham bags are half the price of the Filsons,oh and the billingham bags are half the price of the filsons,0,2026-04-16 21:46:29+00:00,camera_optics|general_protection,general,general,general,Four everyday carry camera bags!  #photography #everydaycarrygear,Dave Herring,Four everyday carry camera bags that are practical and look great.,3148,28.91,https://www.youtube.com/watch?v=yoH7ysP_ahM,camera lens everyday carry,dashboard_user
UgxnVBufGLBZHTrp9HV4AaABAg,yoH7ysP_ahM,UgxnVBufGLBZHTrp9HV4AaABAg,,False,@WouterZtube,"Instead of the Filson, grab a Billingham Hadley Pro: same styling, waterproof, padded, virtually indestructible, super compact and holds a ton of gear. I use with my Leica Q3 43 or my Fujifilm X100XI (with two conversion lenses), with plenty of space left for my iPad Pro 13, passports, batteries, (phone) chargers, a sweater or light jacket, and more. I use it daily, but also as a super compact carry on when flying. It stands upright and wears very comfortable","instead of the filson, grab a billingham hadley pro same styling, waterproof, padded, virtually indestructible, super compact and holds a ton of gear. i use with my leica q3 43 or my fujifilm x100xi with two conversion lenses , with plenty of space left for my ipad pro 13, passports, batteries, phone chargers, a sweater or light jacket, and more. i use it daily, but also as a super compact carry on when flying. it stands upright and wears very comfortable",0,2026-04-16 21:45:27+00:00,camera_optics|general_protection,general,storage_travel|review_comparison,medium,Four everyday carry camera bags!  #photography #everydaycarrygear,Dave Herring,Four everyday carry camera bags that are practical and look great.,3148,28.91,https://www.youtube.com/watch?v=yoH7ysP_ahM,camera lens everyday carry,dashboard_user
Ugzz7YK5HiE2UceiHNN4AaABAg,8XdXpgVRMeU,Ugzz7YK5HiE2UceiHNN4AaABAg,,False,@birgitsacher9640,"I don't do any video (tho' it would be cool to get into it a bit and I hope to), but I really liked hearing what you were using.  You do a great job at presenting so that I can extrapolate what might work for me despite not having ""quite"" the resources, nor the super cool project.","i don t do any video tho it would be cool to get into it a bit and i hope to , but i really liked hearing what you were using. you do a great job at presenting so that i can extrapolate what might work for me despite not having quite the resources, nor the super cool project.",0,2026-04-16 21:14:11+00:00,camera_optics|general_protection,general,general,general,What’s In MY Camera Bag? (2026 Edition),Jared Polin,"FROPACK4 is HERE with 14 all-new custom Lightroom presets!!! Check it out
https://froknowsphoto.com/fropack4/ (40% OFF) 

What's in My Camera Bag 2026 Edition. I give you a walk around my current setup for hitting the road to do some filming. I've recently added the C80 to the kit and have to say, I love using the cinema camera when I'm out and about. There's so much to love about it. There's an R1 along with some glass. Now, if this were my go bag for still's photography, I would be swapping out that C80 for another R1. And all the 2.8 glass would be swapped out for fast primes and zooms. 

Listen to RAWtalk, the FroKnowsPhoto Podcast, wherever you listen to your podcasts. Or head on over to http://froknowsphoto.com/podcast
This video was filmed with the Canon EOS R5 and RF Canon Lenses https://Canon.us/r5fro

Get a FREE Guide To Capturing Motion In Low Light Situations https://froknowsphoto.com/ (look for the orange box)

Want to send us gifts, swag, letters...here's our P.O. BOX
PO Box 3715 Philadelphia, PA 19125

USE CODE FroKnowsPhoto at http://squarespace.com/froknowsphoto to get your 14 day FREE Trial.

Gear I USE
I SHOOT RAW T-Shirts https://store.froknowsphoto.com/
I support Allen's Camera a mom-and-pop Camera store that's been around since 1977. https://allenscamera.com/fro

#FroKnowsPhoto #JaredPolin #Canon",38236,43.13,https://www.youtube.com/watch?v=8XdXpgVRMeU,camera lens hard case,dashboard_user
UgyFF4eUH-q-8WPvLgt4AaABAg.AVf2jwK5lBWAVfUwhINOAS,r5MEHafYweo,UgyFF4eUH-q-8WPvLgt4AaABAg,UgyFF4eUH-q-8WPvLgt4AaABAg,True,@CyprusPhotographyTours,Yes you can use the clip for whatever you want. Keys might be bulky if you have alot.,yes you can use the clip for whatever you want. keys might be bulky if you have alot.,0,2026-04-16 18:38:48+00:00,camera_optics|travel_outdoor|general_protection,general,general,general,The Best Budget Camera Sling for Travel Photography,Cyprus Photography Tours,"In this video, I test the K&F Concept Alpha 10L camera sling to see if downsizing your setup actually improves your travel photography experience. Instead of packing everything “just in case”, I limit myself to what fits inside this small sling and put it through a full day of shooting.

I break down what you can realistically fit inside, from simple camera setups to drone and vlogging options, and show the trade-offs you’ll have to make along the way. More importantly, I take it out into real travel conditions to see how it actually performs when you’re walking, shooting, and dealing with the heat.

If you’re tired of overpacking and want a lighter, simpler setup for travel photography, this might change how you think about your gear.

For more travel and street photography content, make sure to subscribe.

If you’re planning to visit Cyprus, this series will give you inspiration on where to go and how to capture it. And if you’d like to experience it yourself, you can book a Cyprus Photography Tour with me here ➝ https://linktw.in/713a27b4

🛍️ K&F Concept Alpha Camera Sling Bag 10L - https://linktw.in/qjJrVX

🎥 My main YouTube channel: Talking photography, drones, and gear → https://www.youtube.com/dimmyv

🇨🇾 Free Photo Spots Guide https://linktw.in/GKibCW

🎨 Photo Presets: https://linktw.in/iJVxax
🎧 Music + SFX I use (2 months free with Artlist: https://linktw.in/IFwQNf
✌🏼Portfolio/Socials: 🌎 www.cyprusphotographytours.com 
📸 Instagram - https://www.instagram.com/cyprus.photography.tours

📲 Recommendations: 
✅ vidIQ - https://linktw.in/bZucAP
✅ NordVPN (3 months free) - https://linktw.in/RhtCyC
✅ LinkTwin – Manage all your affiliate links in one place: https://linktw.in/?ref=95170
✅ Revolut, Digital banking, currency exchange, and travel features: https://linktw.in/kTxXaI
✅ Wise, A digital bank with low cost money transfer - https://linktw.in/MvzUjL

📸 My Photography Gear:
Sony a6700: https://linktw.in/grZNPE
Most Used Lens: https://linktw.in/QyhuaR
Sigma 16mm f1.4: https://linktw.in/KyWpbk
Sigma 10-18mm f2.8: https://linktw.in/ALUPFI
Sigma 56mm f1.4: https://linktw.in/eXnwiO
Sony 70-350mm f/4.5-6.3: https://linktw.in/sYCats
Favourite Photography Filter: https://linktw.in/KtEdQZ 
Favourite Variable ND Filter: https://linktw.in/XLiCRW
PolarPro Shortstache Filter: https://linktw.in/KtEdQZ
PolarPro 135 Gold Filter: https://linktw.in/UyNXLb
Step Up Rings: https://linktw.in/gAEczs

POV Cam: https://linktw.in/pPazff
Tripod: https://linktw.in/leWHGH
Chest Mount: https://linktw.in/rQOqdI

DJI Air 3S: https://linktw.in/uvQPYV
Freewell Drone Filters: https://linktw.in/bXeECy

📸 Framed Canvas Wall Art: https://linktw.in/UZJtkE
For framed wall art to hang in your home, office or give as a gift, check out my Etsy store.

Brands I recommend and use:
⭐️ Freewell - https://linktw.in/rISzwT 
⭐️ Kentfaith.co.uk 20% OFF code: DEMETRIOS

Some of the links in this description are affiliate links. By using these links, I may earn a small commission on your purchase at no extra cost to you. This helps me keep creating more videos for you—thank you for the support!

✨ More Cyprus POV videos coming soon, make sure to subscribe for the journey.

Timestamps:
00:00 Stop Overpacking for Travel Photography
00:46 Why Camera Backpacks Ruin Travel Days
01:46 A Simpler Travel Photography Setup
30:01 K&F Concept Alpha Camera Sling Bag 10L
05:40 What Fits in a 10L Camera Sling
07:55 Real World Experience
09:09 Camera Sling Pros and Cons
11:38 Who This Camera Sling Is For
12:01 Travel Photography in Cyprus + Free Guide

#Cyprus #travelphotography #cameragear @SonyAlphaUniverse",4682,24.99,https://www.youtube.com/watch?v=r5MEHafYweo,camera lens carry case,dashboard_user
UgxMf0sBUKzmAaA6MvN4AaABAg.AVeznoUGBdgAVfUp_GHGz4,r5MEHafYweo,UgxMf0sBUKzmAaA6MvN4AaABAg,UgxMf0sBUKzmAaA6MvN4AaABAg,True,@CyprusPhotographyTours,Appreciate the feedback. I was using the Sony a6700 with the Sigma 24-70 for this video plus my DJI Mic. I can use smaller lenses like the Sigma 16 and Simga 56mm if I wanted 2. It forces you to really carry less. If you using full frame I guess removing the insert it could fit a full frame with a lens lile 24-70 but not much else. There is a 12L version which might be better suited for your needs.,appreciate the feedback. i was using the sony a6700 with the sigma 24 70 for this video plus my dji mic. i can use smaller lenses like the sigma 16 and simga 56mm if i wanted 2. it forces you to really carry less. if you using full frame i guess removing the insert it could fit a full frame with a lens lile 24 70 but not much else. there is a 12l version which might be better suited for your needs.,0,2026-04-16 18:37:49+00:00,camera_optics|travel_outdoor|general_protection,general,general,general,The Best Budget Camera Sling for Travel Photography,Cyprus Photography Tours,"In this video, I test the K&F Concept Alpha 10L camera sling to see if downsizing your setup actually improves your travel photography experience. Instead of packing everything “just in case”, I limit myself to what fits inside this small sling and put it through a full day of shooting.

I break down what you can realistically fit inside, from simple camera setups to drone and vlogging options, and show the trade-offs you’ll have to make along the way. More importantly, I take it out into real travel conditions to see how it actually performs when you’re walking, shooting, and dealing with the heat.

If you’re tired of overpacking and want a lighter, simpler setup for travel photography, this might change how you think about your gear.

For more travel and street photography content, make sure to subscribe.

If you’re planning to visit Cyprus, this series will give you inspiration on where to go and how to capture it. And if you’d like to experience it yourself, you can book a Cyprus Photography Tour with me here ➝ https://linktw.in/713a27b4

🛍️ K&F Concept Alpha Camera Sling Bag 10L - https://linktw.in/qjJrVX

🎥 My main YouTube channel: Talking photography, drones, and gear → https://www.youtube.com/dimmyv

🇨🇾 Free Photo Spots Guide https://linktw.in/GKibCW

🎨 Photo Presets: https://linktw.in/iJVxax
🎧 Music + SFX I use (2 months free with Artlist: https://linktw.in/IFwQNf
✌🏼Portfolio/Socials: 🌎 www.cyprusphotographytours.com 
📸 Instagram - https://www.instagram.com/cyprus.photography.tours

📲 Recommendations: 
✅ vidIQ - https://linktw.in/bZucAP
✅ NordVPN (3 months free) - https://linktw.in/RhtCyC
✅ LinkTwin – Manage all your affiliate links in one place: https://linktw.in/?ref=95170
✅ Revolut, Digital banking, currency exchange, and travel features: https://linktw.in/kTxXaI
✅ Wise, A digital bank with low cost money transfer - https://linktw.in/MvzUjL

📸 My Photography Gear:
Sony a6700: https://linktw.in/grZNPE
Most Used Lens: https://linktw.in/QyhuaR
Sigma 16mm f1.4: https://linktw.in/KyWpbk
Sigma 10-18mm f2.8: https://linktw.in/ALUPFI
Sigma 56mm f1.4: https://linktw.in/eXnwiO
Sony 70-350mm f/4.5-6.3: https://linktw.in/sYCats
Favourite Photography Filter: https://linktw.in/KtEdQZ 
Favourite Variable ND Filter: https://linktw.in/XLiCRW
PolarPro Shortstache Filter: https://linktw.in/KtEdQZ
PolarPro 135 Gold Filter: https://linktw.in/UyNXLb
Step Up Rings: https://linktw.in/gAEczs

POV Cam: https://linktw.in/pPazff
Tripod: https://linktw.in/leWHGH
Chest Mount: https://linktw.in/rQOqdI

DJI Air 3S: https://linktw.in/uvQPYV
Freewell Drone Filters: https://linktw.in/bXeECy

📸 Framed Canvas Wall Art: https://linktw.in/UZJtkE
For framed wall art to hang in your home, office or give as a gift, check out my Etsy store.

Brands I recommend and use:
⭐️ Freewell - https://linktw.in/rISzwT 
⭐️ Kentfaith.co.uk 20% OFF code: DEMETRIOS

Some of the links in this description are affiliate links. By using these links, I may earn a small commission on your purchase at no extra cost to you. This helps me keep creating more videos for you—thank you for the support!

✨ More Cyprus POV videos coming soon, make sure to subscribe for the journey.

Timestamps:
00:00 Stop Overpacking for Travel Photography
00:46 Why Camera Backpacks Ruin Travel Days
01:46 A Simpler Travel Photography Setup
30:01 K&F Concept Alpha Camera Sling Bag 10L
05:40 What Fits in a 10L Camera Sling
07:55 Real World Experience
09:09 Camera Sling Pros and Cons
11:38 Who This Camera Sling Is For
12:01 Travel Photography in Cyprus + Free Guide

#Cyprus #travelphotography #cameragear @SonyAlphaUniverse",4682,24.99,https://www.youtube.com/watch?v=r5MEHafYweo,camera lens carry case,dashboard_user
UgyYZAPY47FIcx4xa1l4AaABAg,RkNkmIt2UZ8,UgyYZAPY47FIcx4xa1l4AaABAg,,False,@dalecooke8009,Aer Cable Kit 3 is a sensational tech pouch as another option. Plenty of choice in this space.,aer cable kit 3 is a sensational tech pouch as another option. plenty of choice in this space.,0,2026-04-16 18:00:03+00:00,travel_outdoor|collectibles|tools_equipment|general_protection,tutorial,general,general,10 BRILLIANT Tech Pouches for Travel + Everyday Carry (2026 Guide),Nomads Nation ,"🔥 Check out the bag I made 👉🏼 https://fyro.co/pages/meet-the-tenax-22

**********

🌐 Sign up to the NNewsletter 
➡️ https://nomadsnation.com/newsletter/

**********

#1 🎒 Aer Slim Pouch 2
      👉🏼 Watch our review: https://youtu.be/0aiRnsCVTw8
      👉🏼 Check the best price: https://www.awin1.com/cread.php?awinmid=56553&awinaffid=1952457&clickref2=yt&ued=https%3A%2F%2Faersf.com%2Fproducts%2Fslim-pouch-2

#2 🎒 Sympl Tech Kit
      👉🏼 Watch our review: COMING SOON!
      👉🏼 Check the best price: https://www.awin1.com/cread.php?awinmid=100567&awinaffid=1952457&clickref=yt&ued=https%3A%2F%2Fsymplofficial.com%2Fproducts%2Ftech-kit

#3 🎒 Evergoods CAP2 (Civic Access Pouch 2L)
      👉🏼 Watch our review: https://youtu.be/dbnFu2khfgc
      👉🏼 Check the best price: https://www.avantlink.com/click.php?tool_type=cl&merchant_id=979c8110-c5fe-47bb-8319-32d30c781738&website_id=07eb4d4a-206a-463c-9d5a-43b7e9e1eec2&url=https%3A%2F%2Fevergoods.us%2Fproducts%2Fcivic-access-pouch-0-5l&ctc=yt

#4 🎒 Evergoods CAP1 (Civic Access Pouch 1L)
      👉🏼 Watch our review: https://www.youtube.com/watch?v=zSkhdmCbOdg
      👉🏼 Check the best price: https://www.avantlink.com/click.php?tool_type=cl&merchant_id=979c8110-c5fe-47bb-8319-32d30c781738&website_id=07eb4d4a-206a-463c-9d5a-43b7e9e1eec2&url=https%3A%2F%2Fevergoods.us%2Fproducts%2Fcivic-access-pouch-1l&ctc=yt

#5 🎒 Tomtoc Light T12 Tech Pouch
      👉🏼 Watch our review: https://youtu.be/0ch0v6hmC5E
      👉🏼 Check the best price: https://www.awin1.com/cread.php?awinmid=96147&awinaffid=1952457&clickref2=yt&ued=https%3A%2F%2Fwww.tomtoc.com%2Fproducts%2Flight-t12-electronic-accessory-pouch-s (🔖Use code TOMTOCAARON20 for 20% off at checkout)

#6 🎒 Rushfaster Essential Tech Pouch
      👉🏼 Watch our review: https://youtu.be/Sb7JRamyiUY
      👉🏼 Check the best price: https://rushfaster.com.au/collections/rushfaster?utm_source=aaronradcliffe&utm_medium=youtube&utm_campaign=edc1release

#7 🎒 Alpaka Vertex Pouch Mini
      👉🏼 Watch our review: https://www.youtube.com/watch?v=iQRPnxw33QE
      👉🏼 Check the best price: https://alpakagear.com/products/vertex-pouch-mini-2l?affiliate_code=NNation&dt_id=1937418%3Bap%3A1593560&platform=shopify-collabs&subid=yt (🔖15% discount code applied with link)

#8 🎒 Piorama Omni Sleeve
      👉🏼 Watch our review: https://www.youtube.com/watch?v=1xHJyIyeKT0
      👉🏼 Check the best price: https://www.avantlink.com/click.php?tool_type=cl&merchant_id=c04cf957-c70a-451a-ae2b-a256775e74ef&website_id=07eb4d4a-206a-463c-9d5a-43b7e9e1eec2&url=https%3A%2F%2Fwww.piorama.co%2Fen-int%2Fproducts%2Fomni&ctc=yt

#9 🎒 Peak Design Tech Pouch (Small)
      👉🏼 Watch our review: https://youtu.be/D4PVwqO3hlI
      👉🏼 Check the best price: https://peak-design.pxf.io/raNV0D

#10 🎒 Bellroy Desk Caddy
      👉🏼 Watch our review: https://youtu.be/1IyfX0LWEXI
      👉🏼 Check the best price: https://click.linksynergy.com/deeplink?id=EXmp78*K42o&mid=43345&murl=https%3A%2F%2Fbellroy.com%2Fproducts%2Fdesk-caddy&u1=yt

**********

00:00 - Intro
03:22 - Aer
04:22 - Sympl
05:38 - Evergoods
07:44 - Evergoods
09:56 - Tomtoc
11:06 - Rushfaster
12:37 - Alpaka
14:59 - Piorama
16:40 - Peak design
18:48 - Bellroy

**********

Looking to have YOUR backpack reviewed? Contact Aaron at aaron@nomadsnation.com

**********

Affiliate Disclosure: We hope you enjoyed our XXX review! To support our channel, we use affiliate links in our content. Clicking on these links and making a purchase helps us keep creating great videos (at no extra cost to you!)

Free Gear Disclosure: We often receive free gear for our reviews, but this does not influence our opinions. We always provide honest reviews—if a product isn't up to par, we'll tell you.",17022,31.49,https://www.youtube.com/watch?v=RkNkmIt2UZ8,camera everyday carry,dashboard_user
UgycfFl9IZU4a-jFK894AaABAg,yoH7ysP_ahM,UgycfFl9IZU4a-jFK894AaABAg,,False,@bngr_bngr,I had a Filson bad that developed holes then the zipper tore off. I sent it back to Filson and they sent me a new bag free of charge since it couldn’t be fixed. They only asked me what color I wanted.,i had a filson bad that developed holes then the zipper tore off. i sent it back to filson and they sent me a new bag free of charge since it couldn t be fixed. they only asked me what color i wanted.,0,2026-04-16 15:54:14+00:00,camera_optics|general_protection,general,general,general,Four everyday carry camera bags!  #photography #everydaycarrygear,Dave Herring,Four everyday carry camera bags that are practical and look great.,3148,28.91,https://www.youtube.com/watch?v=yoH7ysP_ahM,camera lens everyday carry,dashboard_user
UgxMf0sBUKzmAaA6MvN4AaABAg,r5MEHafYweo,UgxMf0sBUKzmAaA6MvN4AaABAg,,False,@stevenwaldstein2249,No real description of the actual camera gear you have in the bag like the camera model or lens focal length or lens aperture. Other than that it’s a good review. I’m looking for a bag that supports a full frame camera with a 24-70/2.8 and a faster prime like a 35/1.4. Doesn’t look like this is the one. Maybe too small. Thank you and take care.,no real description of the actual camera gear you have in the bag like the camera model or lens focal length or lens aperture. other than that it s a good review. i m looking for a bag that supports a full frame camera with a 24 70 2.8 and a faster prime like a 35 1.4. doesn t look like this is the one. maybe too small. thank you and take care.,0,2026-04-16 13:57:58+00:00,camera_optics|travel_outdoor|general_protection,general,problem_complaint|review_comparison,high,The Best Budget Camera Sling for Travel Photography,Cyprus Photography Tours,"In this video, I test the K&F Concept Alpha 10L camera sling to see if downsizing your setup actually improves your travel photography experience. Instead of packing everything “just in case”, I limit myself to what fits inside this small sling and put it through a full day of shooting.

I break down what you can realistically fit inside, from simple camera setups to drone and vlogging options, and show the trade-offs you’ll have to make along the way. More importantly, I take it out into real travel conditions to see how it actually performs when you’re walking, shooting, and dealing with the heat.

If you’re tired of overpacking and want a lighter, simpler setup for travel photography, this might change how you think about your gear.

For more travel and street photography content, make sure to subscribe.

If you’re planning to visit Cyprus, this series will give you inspiration on where to go and how to capture it. And if you’d like to experience it yourself, you can book a Cyprus Photography Tour with me here ➝ https://linktw.in/713a27b4

🛍️ K&F Concept Alpha Camera Sling Bag 10L - https://linktw.in/qjJrVX

🎥 My main YouTube channel: Talking photography, drones, and gear → https://www.youtube.com/dimmyv

🇨🇾 Free Photo Spots Guide https://linktw.in/GKibCW

🎨 Photo Presets: https://linktw.in/iJVxax
🎧 Music + SFX I use (2 months free with Artlist: https://linktw.in/IFwQNf
✌🏼Portfolio/Socials: 🌎 www.cyprusphotographytours.com 
📸 Instagram - https://www.instagram.com/cyprus.photography.tours

📲 Recommendations: 
✅ vidIQ - https://linktw.in/bZucAP
✅ NordVPN (3 months free) - https://linktw.in/RhtCyC
✅ LinkTwin – Manage all your affiliate links in one place: https://linktw.in/?ref=95170
✅ Revolut, Digital banking, currency exchange, and travel features: https://linktw.in/kTxXaI
✅ Wise, A digital bank with low cost money transfer - https://linktw.in/MvzUjL

📸 My Photography Gear:
Sony a6700: https://linktw.in/grZNPE
Most Used Lens: https://linktw.in/QyhuaR
Sigma 16mm f1.4: https://linktw.in/KyWpbk
Sigma 10-18mm f2.8: https://linktw.in/ALUPFI
Sigma 56mm f1.4: https://linktw.in/eXnwiO
Sony 70-350mm f/4.5-6.3: https://linktw.in/sYCats
Favourite Photography Filter: https://linktw.in/KtEdQZ 
Favourite Variable ND Filter: https://linktw.in/XLiCRW
PolarPro Shortstache Filter: https://linktw.in/KtEdQZ
PolarPro 135 Gold Filter: https://linktw.in/UyNXLb
Step Up Rings: https://linktw.in/gAEczs

POV Cam: https://linktw.in/pPazff
Tripod: https://linktw.in/leWHGH
Chest Mount: https://linktw.in/rQOqdI

DJI Air 3S: https://linktw.in/uvQPYV
Freewell Drone Filters: https://linktw.in/bXeECy

📸 Framed Canvas Wall Art: https://linktw.in/UZJtkE
For framed wall art to hang in your home, office or give as a gift, check out my Etsy store.

Brands I recommend and use:
⭐️ Freewell - https://linktw.in/rISzwT 
⭐️ Kentfaith.co.uk 20% OFF code: DEMETRIOS

Some of the links in this description are affiliate links. By using these links, I may earn a small commission on your purchase at no extra cost to you. This helps me keep creating more videos for you—thank you for the support!

✨ More Cyprus POV videos coming soon, make sure to subscribe for the journey.

Timestamps:
00:00 Stop Overpacking for Travel Photography
00:46 Why Camera Backpacks Ruin Travel Days
01:46 A Simpler Travel Photography Setup
30:01 K&F Concept Alpha Camera Sling Bag 10L
05:40 What Fits in a 10L Camera Sling
07:55 Real World Experience
09:09 Camera Sling Pros and Cons
11:38 Who This Camera Sling Is For
12:01 Travel Photography in Cyprus + Free Guide

#Cyprus #travelphotography #cameragear @SonyAlphaUniverse",4682,24.99,https://www.youtube.com/watch?v=r5MEHafYweo,camera lens carry case,dashboard_user
UgzPQutRAcgPEjLVqm94AaABAg,5xkFNXB951E,UgzPQutRAcgPEjLVqm94AaABAg,,False,@Noealz,"I carry mine everywhere, but stuck with the poor mans GR III","i carry mine everywhere, but stuck with the poor mans gr iii",0,2026-04-16 11:47:49+00:00,camera_optics|digital_accessories|tools_equipment|audio|general_protection,general,general,general,My NEW Every Day Camera & Tech I Use!,Jason Vong,"This video is brought to you by SQUARESPACE! Visit http://squarespace.com/jasonvong to save 10% off your first purchase of a website or domain.

🛒 My Everyday Camera BH https://bhpho.to/4e28i7p | Amazon https://geni.us/w9x0d 
🛒 My Bag BH https://bhpho.to/4cjNRQN | Amazon https://geni.us/fKLRGL 
🛒 My Mic BH https://bhpho.to/4sspINO | Amazon https://geni.us/KGjhIsF 
🛒 Tenba Tool Box BH https://bhpho.to/4cjUZML | Amazon https://geni.us/AZkd 
🛒 My Portable External Monitor BH https://bhpho.to/4tMc35t | Amazon https://geni.us/CCcqdHi 
 
🛒 Charging Brick Amazon https://geni.us/AnkerPrime160WJV 
🛒 Charging Cable Amazon https://geni.us/V916 
🛒 McDodo Magsafe Adapter Amazon https://geni.us/7KqzN 
🛒 HDMI to MicroHDMI Cable Amazon https://geni.us/lvrZKz 

🛒 PREFERRED NC Earbuds BH https://bhpho.to/4stAiEk | Amazon https://geni.us/P6OU4 
🛒 NC Earbuds I Used The Most BH https://bhpho.to/4t3PtoL | Amazon https://geni.us/9wnMv 

🛒 POV Rig 
Amazon https://geni.us/jv-vrig 
Amazon https://geni.us/jv-pov-rig 

Follow Me on Tik Tok, Twitter, IG @jasonvmedia
Video Editor: Jonathan Brinton
https://www.metfieldfilms.co.uk/ | https://uk.linkedin.com/in/jjbrinton 

YouTube Studio Gear
► Main Cam: BH https://bhpho.to/4ad14Zb | Amazon https://geni.us/D05j
► Main Lens: BH https://bhpho.to/4ccEjpH | Amazon https://geni.us/J7Ts 
► Mic: BH https://bhpho.to/3xz8KXq | Amazon https://geni.us/ScF5
► Mixer: BH https://bhpho.to/4cQgDI1 | Amazon https://geni.us/QBzE0hs
► FULL LIST: https://geni.us/jv-yt-studio-2024 

Music from Artlist.io | Get 2 EXTRA Month Free 👇
https://geni.us/04BA5R

Chapters
00:00 Just to be clear! THIS is my Everyday!
00:21 Camera
02:05 Mic - This Changed!
02:49 Bag
03:58 Charger + Cables
04:09 THE BEST ACCESSORY I'VE EVER BOUGHT!
04:34 Noise Canceling Earphones
05:40 Laptop
06:55 PORTABLE External Monitor
09:00 My NEW Favorite CHARGING ACCESSORY",42365,28.3,https://www.youtube.com/watch?v=5xkFNXB951E,camera lens everyday carry,dashboard_user
UgzNEC_QlRFMw-CJGBp4AaABAg.AVcZcgA8ZrgAVekqK5apDu,5xkFNXB951E,UgzNEC_QlRFMw-CJGBp4AaABAg,UgzNEC_QlRFMw-CJGBp4AaABAg,True,@MikeStevens,"It's the thing that bugs me the most about my GRIIIx, but I don't find it enough of a pain that I'd want anything else. At the end of the day, I'm all about the capability they've squeezed into this tiny camera! There's nothing else in the same size that I'd rather have, and I definitely don't want anything even a little bit bigger.","it s the thing that bugs me the most about my griiix, but i don t find it enough of a pain that i d want anything else. at the end of the day, i m all about the capability they ve squeezed into this tiny camera! there s nothing else in the same size that i d rather have, and i definitely don t want anything even a little bit bigger.",1,2026-04-16 11:47:14+00:00,camera_optics|digital_accessories|tools_equipment|audio|general_protection,general,general,general,My NEW Every Day Camera & Tech I Use!,Jason Vong,"This video is brought to you by SQUARESPACE! Visit http://squarespace.com/jasonvong to save 10% off your first purchase of a website or domain.

🛒 My Everyday Camera BH https://bhpho.to/4e28i7p | Amazon https://geni.us/w9x0d 
🛒 My Bag BH https://bhpho.to/4cjNRQN | Amazon https://geni.us/fKLRGL 
🛒 My Mic BH https://bhpho.to/4sspINO | Amazon https://geni.us/KGjhIsF 
🛒 Tenba Tool Box BH https://bhpho.to/4cjUZML | Amazon https://geni.us/AZkd 
🛒 My Portable External Monitor BH https://bhpho.to/4tMc35t | Amazon https://geni.us/CCcqdHi 
 
🛒 Charging Brick Amazon https://geni.us/AnkerPrime160WJV 
🛒 Charging Cable Amazon https://geni.us/V916 
🛒 McDodo Magsafe Adapter Amazon https://geni.us/7KqzN 
🛒 HDMI to MicroHDMI Cable Amazon https://geni.us/lvrZKz 

🛒 PREFERRED NC Earbuds BH https://bhpho.to/4stAiEk | Amazon https://geni.us/P6OU4 
🛒 NC Earbuds I Used The Most BH https://bhpho.to/4t3PtoL | Amazon https://geni.us/9wnMv 

🛒 POV Rig 
Amazon https://geni.us/jv-vrig 
Amazon https://geni.us/jv-pov-rig 

Follow Me on Tik Tok, Twitter, IG @jasonvmedia
Video Editor: Jonathan Brinton
https://www.metfieldfilms.co.uk/ | https://uk.linkedin.com/in/jjbrinton 

YouTube Studio Gear
► Main Cam: BH https://bhpho.to/4ad14Zb | Amazon https://geni.us/D05j
► Main Lens: BH https://bhpho.to/4ccEjpH | Amazon https://geni.us/J7Ts 
► Mic: BH https://bhpho.to/3xz8KXq | Amazon https://geni.us/ScF5
► Mixer: BH https://bhpho.to/4cQgDI1 | Amazon https://geni.us/QBzE0hs
► FULL LIST: https://geni.us/jv-yt-studio-2024 

Music from Artlist.io | Get 2 EXTRA Month Free 👇
https://geni.us/04BA5R

Chapters
00:00 Just to be clear! THIS is my Everyday!
00:21 Camera
02:05 Mic - This Changed!
02:49 Bag
03:58 Charger + Cables
04:09 THE BEST ACCESSORY I'VE EVER BOUGHT!
04:34 Noise Canceling Earphones
05:40 Laptop
06:55 PORTABLE External Monitor
09:00 My NEW Favorite CHARGING ACCESSORY",42365,28.3,https://www.youtube.com/watch?v=5xkFNXB951E,camera lens everyday carry,dashboard_user
